municipality_code,origin_id,destination_id,duration_minutes,duration_seconds,distance_meters,routing_provider,routing_profile,collected_at,pair_set
41110,41110::candidate::GRID-1KM-41110-001-004,41110::candidate::GRID-1KM-41110-009-008,28.833333333333332,1730,11191,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:42.281246+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::candidate::GRID-1KM-41110-009-009,27.55,1653,10860,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:43.378356+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::candidate::GRID-1KM-41110-010-003,19.666666666666668,1180,11209,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:43.861469+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::candidate::GRID-1KM-41110-010-004,26.35,1581,15983,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:44.367345+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::candidate::GRID-1KM-41110-010-007,28.483333333333334,1709,11659,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:45.685111+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111156000,21.616666666666667,1297,9682,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:46.137602+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111156600,14.666666666666666,880,8125,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:46.516750+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111157100,18.466666666666665,1108,8653,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:46.920788+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111157200,16.316666666666666,979,7589,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:47.325666+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111157300,16.416666666666668,985,7384,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:47.696958+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111158000,17.716666666666665,1063,8089,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:48.106185+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111159100,20.166666666666668,1210,8815,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:48.568409+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111159700,21.533333333333335,1292,9425,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:48.998662+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111159800,21.45,1287,9388,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:49.450584+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111160000,18.266666666666666,1096,7483,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:49.891867+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111352000,8.8,528,4066,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:50.212080+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111353000,8.933333333333334,536,4829,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:50.544754+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111354000,9.133333333333333,548,4341,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:50.921042+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111355000,5.8,348,2210,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:51.241104+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111356000,13.566666666666666,814,5544,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:51.590965+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111365000,13.066666666666666,784,6519,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:51.949889+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111366200,14.783333333333333,887,6915,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:52.312136+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111366400,11.466666666666667,688,5799,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:52.688647+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111367000,12.733333333333333,764,5814,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:53.088526+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111368000,11.933333333333334,716,5803,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:53.437706+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111369000,11.65,699,6448,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:53.797565+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111370000,14.733333333333333,884,7968,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:54.137849+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111565000,12.4,744,5136,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:54.526757+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111566000,9.866666666666667,592,4069,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:54.849906+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111567000,10.983333333333333,659,4613,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:55.171254+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111568000,10.1,606,4753,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:55.497607+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111569000,16.216666666666665,973,7533,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:55.838367+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111570000,18.116666666666667,1087,6617,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:56.290224+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111571000,16.216666666666665,973,8768,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:56.653798+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111572000,18.433333333333334,1106,8996,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:57.055796+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111573000,14.45,867,6947,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:57.389723+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111574000,16.15,969,6436,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:57.794715+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111751000,19.233333333333334,1154,8890,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:58.208990+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111752000,19.683333333333334,1181,9105,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:58.600079+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111753000,15.983333333333333,959,7957,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:58.977141+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111754000,17.65,1059,8898,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:59.386505+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111755000,20.516666666666666,1231,9787,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:05:59.761106+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111757000,22.95,1377,11648,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:00.283956+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111758000,15.583333333333334,935,8348,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:00.700428+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111758500,19.216666666666665,1153,9829,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:01.121268+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111759300,18.3,1098,9408,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:01.510539+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111759600,17.1,1026,8503,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:01.882775+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111760000,21.5,1290,10820,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:02.308905+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::demand::4111761000,25.016666666666666,1501,12493,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:02.716164+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::hospital::001,15.216666666666667,913,7004,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:03.124089+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::hospital::002,16.633333333333333,998,8243,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:03.519744+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::hospital::003,9.75,585,4841,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:03.856627+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::hospital::004,16.466666666666665,988,6386,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:04.258037+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::hospital::005,14.1,846,7113,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:04.635601+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::hospital::006,21.966666666666665,1318,10243,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:05.046697+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-004,41110::hospital::007,8.3,498,3886,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:05.355308+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::ambulance_base::001,14.133333333333333,848,9228,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:05.713182+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::ambulance_base::002,17.1,1026,7456,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:06.134671+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::ambulance_base::003,19.4,1164,8725,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:06.556809+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::ambulance_base::004,16.266666666666666,976,7947,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:07.000317+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::ambulance_base::005,18.633333333333333,1118,9896,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:07.440611+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::ambulance_base::006,11.483333333333333,689,5557,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:07.808991+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::ambulance_base::007,9.783333333333333,587,4577,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:08.141662+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::ambulance_base::008,13.1,786,3936,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:08.480393+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::ambulance_base::009,9.816666666666666,589,4104,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:08.801980+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::ambulance_base::010,12.2,732,6313,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:09.157206+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::ambulance_base::011,18.45,1107,8530,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:09.587833+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-000-005,19.333333333333332,1160,11004,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:10.532896+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-000-006,2.4833333333333334,149,1078,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:10.834993+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-000-007,6.233333333333333,374,2809,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:11.216529+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-001-001,16.216666666666665,973,7434,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:11.643170+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-001-002,16.2,972,7059,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:12.041995+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-001-003,13.383333333333333,803,6228,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:12.429427+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-001-004,12.483333333333333,749,5351,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:12.930594+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-002-005,7.533333333333333,452,2939,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:13.260189+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-002-006,2.8833333333333333,173,1030,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:13.562148+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-002-008,10.133333333333333,608,4652,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:13.882733+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-006-000,22.633333333333333,1358,10910,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:14.338015+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-006-001,18.916666666666668,1135,9276,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:14.920394+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-006-002,16.55,993,9471,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:15.346069+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-006-011,19.45,1167,9306,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:16.496676+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-007-000,20.516666666666666,1231,10610,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:17.134321+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-007-001,17.483333333333334,1049,8336,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:17.579221+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-007-002,16.083333333333332,965,9254,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:18.010437+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-007-011,22.733333333333334,1364,10295,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:18.487932+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-007-012,24.983333333333334,1499,14306,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:19.004789+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-008-002,20.35,1221,9518,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:19.506862+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-008-008,20.7,1242,9715,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:19.968802+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-008-009,21.8,1308,9815,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:20.504951+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-008-010,21.75,1305,10936,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:21.023585+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-009-002,22.183333333333334,1331,10204,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:21.750182+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-009-003,20.166666666666668,1210,9635,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:22.231492+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-009-008,25.916666666666668,1555,11140,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:23.431124+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-009-009,24.616666666666667,1477,10809,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:24.734179+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-010-003,21.916666666666668,1315,11058,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:25.332579+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-010-004,28.083333333333332,1685,16041,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:25.886289+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::candidate::GRID-1KM-41110-010-007,25.166666666666668,1510,12123,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:27.003052+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111156000,21.85,1311,10640,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:27.445943+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111156600,17.6,1056,9600,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:27.856651+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111157100,19.2,1152,9061,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:28.258904+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111157200,16.9,1014,7997,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:28.642635+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111157300,17.083333333333332,1025,7792,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:29.101101+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111158000,17.3,1038,8372,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:29.491784+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111159100,20.166666666666668,1210,9464,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:29.947696+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111159700,19.366666666666667,1162,9184,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:30.361165+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111159800,20.416666666666668,1225,9543,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:30.779898+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111160000,16.116666666666667,967,7965,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:31.170376+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111352000,8.366666666666667,502,3134,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:31.516075+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111353000,6.366666666666666,382,2595,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:31.864217+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111354000,6.333333333333333,380,2168,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:32.178061+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111355000,10.066666666666666,604,3802,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:32.500119+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111356000,13.266666666666667,796,5765,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:32.879343+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111365000,15.466666666666667,928,6470,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:33.270547+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111366200,18.183333333333334,1091,8476,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:33.706148+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111366400,15.05,903,7360,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:34.109208+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111367000,10.166666666666666,610,3535,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:34.463812+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111368000,9.816666666666666,589,3571,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:34.810459+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111369000,9.5,570,4216,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:35.164890+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111370000,17.25,1035,8166,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:35.557047+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111565000,12.15,729,3702,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:35.926384+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111566000,9.533333333333333,572,3799,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:36.284232+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111567000,10.666666666666666,640,4343,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:36.667784+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111568000,9.75,585,4483,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:37.062016+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111569000,16.816666666666666,1009,7941,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:37.527568+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111570000,14.933333333333334,896,6913,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:37.895891+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111571000,13.533333333333333,812,6534,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:38.245533+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111572000,15.85,951,6762,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:38.782222+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111573000,11.75,705,4713,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:39.113921+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111574000,15.716666666666667,943,6166,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:39.507261+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111751000,16.3,978,6602,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:39.918026+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111752000,16.783333333333335,1007,6817,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:40.342037+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111753000,13.65,819,5725,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:40.698617+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111754000,15.35,921,6666,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:41.150447+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111755000,17.65,1059,7499,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:41.537947+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111757000,17.933333333333334,1076,11040,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:41.972121+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111758000,13.333333333333334,800,6116,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:42.363774+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111758500,14.05,843,9221,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:42.716093+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111759300,10.266666666666667,616,6880,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:43.039978+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111759600,11.916666666666666,715,5174,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:43.435216+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111760000,18.983333333333334,1139,8586,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:43.825812+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::demand::4111761000,22.616666666666667,1357,10205,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:44.338644+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::hospital::001,15.966666666666667,958,7412,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:44.730934+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::hospital::002,14.1,846,6009,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:45.097306+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::hospital::003,13.4,804,6402,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:45.427641+00:00,simulation
41110,41110::candidate::GRID-1KM-41110-001-006,41110::hospital::004,14.083333333333334,845,5938,Kakao Mobility Directions API,RECOMMEND,2026-09-10T14:06:45.793146+00:00,simulation
