municipality_code,origin_id,destination_id,duration_minutes,duration_seconds,distance_meters,routing_provider,routing_profile,collected_at
41270,41270::candidate::public_health_41270_001,41270::ambulance_base::002,58.3,3498,38174,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:49:37.466581+00:00
41270,41270::candidate::public_health_41270_001,41270::ambulance_base::003,14.75,885,6393,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:49:37.828790+00:00
41270,41270::candidate::public_health_41270_001,41270::ambulance_base::004,0.7166666666666667,43,202,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:49:38.123454+00:00
41270,41270::candidate::public_health_41270_001,41270::ambulance_base::005,18.433333333333334,1106,7180,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:49:38.509626+00:00
41270,41270::candidate::public_health_41270_001,41270::ambulance_base::006,19.183333333333334,1151,9115,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:49:38.894216+00:00
41270,41270::candidate::public_health_41270_001,41270::ambulance_base::007,18.516666666666666,1111,8754,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:49:39.247743+00:00
41270,41270::candidate::public_health_41270_001,41270::ambulance_base::008,13.8,828,6462,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:49:39.585024+00:00
41270,41270::candidate::public_health_41270_001,41270::ambulance_base::009,13.266666666666667,796,5690,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:49:39.912919+00:00
41270,41270::candidate::public_health_41270_001,41270::ambulance_base::010,8.766666666666667,526,2242,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:49:40.203614+00:00
41270,41270::candidate::public_health_41270_001,41270::ambulance_base::011,16.516666666666666,991,9228,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:49:40.546354+00:00
41270,41270::candidate::public_health_41270_001,41270::candidate::public_health_41270_002,13.166666666666666,790,5202,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:49:40.916109+00:00
41270,41270::candidate::public_health_41270_001,41270::candidate::public_health_41270_003,16.483333333333334,989,9160,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:49:41.281057+00:00
41270,41270::candidate::public_health_41270_001,41270::candidate::public_health_41270_004,58.81666666666667,3529,34011,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:49:42.138140+00:00
41270,41270::candidate::public_health_41270_001,41270::candidate::public_health_41270_005,16.916666666666668,1015,7725,Kakao Mobility Directions API,RECOMMEND,2026-09-10T01:49:42.480473+00:00
