municipality_code,staged_hospital_name,staged_road_address,hira_hospital_name,hira_address,encrypted_care_symbol,institution_type,snapshot_period,capacity_semantics,match_method,match_score,match_review_required,일반입원실상급병상수,일반입원실일반병상수,성인중환자병상수,소아중환자병상수,신생아중환자병상수,분만실병상수,수술실병상수,응급실병상수,정신과폐쇄상급병상수,정신과폐쇄일반병상수,정신과개방상급병상수,정신과개방일반병상수,격리병실병상수,무균치료실병상수,critical_care_beds_total,inpatient_beds_total_from_reported_fields,registered_special_services,registered_emergency_institution,registered_adult_icu,registered_pediatric_icu,registered_neonatal_icu,registered_tavi,registered_ventricular_assist_device,ct_units,mri_units,pet_units
41460,효심의료재단용인서울병원,경기도 용인시 처인구 고림로 81,(의)효심의료재단 용인서울병원,"경기도 용인시 처인구 고림로 81, (고림동)",JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ4OSQyNjEwMDIjNTEjJDEjJDIjJDgz,병원,2026-06,HIRA static facility snapshot; not real-time availability,fuzzy_name_address,1.0,False,5,195,0,0,0,0,3,10,0,0,0,0,0,0,0,200,가정간호실시기관 | 간호간병통합서비스 제공기관 | 응급의료기관,True,False,False,False,False,False,1,1,0
41480,경기도의료원 파주병원,경기도 파주시 중앙로 207,경기도의료원파주병원,"경기도 파주시 중앙로 207, 경기도립의료원파주병원 (금촌동)",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjNjEjJDEjJDQjJDgz,종합병원,2026-06,HIRA static facility snapshot; not real-time availability,exact_normalized_name,1.0,False,8,153,8,0,0,1,3,20,0,0,0,0,31,0,8,200,HPV 국가예방접종사업 참여기관 | 가정간호실시기관 | 가정형 호스피스전문기관 | 간호간병통합서비스 제공기관 | 보훈위탁진료요양기관 | 성인 중환자실 | 외국인 근로자 등 의료지원 사업시행 의료기관 | 응급의료기관 | 일차의료 방문진료 수가 시범기관 | 입원형 호스피스전문기관 | 장애인 치과 주치의 시범기관,True,True,False,False,False,False,1,2,0
41480,메디인병원,경기도 파주시 금릉역로 190,메디인병원,"경기도 파주시 금릉역로 190, (금촌동)",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQzNjEwMDIjNTEjJDEjJDYjJDgz,종합병원,2026-06,HIRA static facility snapshot; not real-time availability,exact_normalized_name,1.0,False,14,192,13,0,0,0,4,14,0,0,0,0,0,0,13,219,간호간병통합서비스 제공기관 | 결핵환자 재택의료 시범기관 | 성인 중환자실 | 응급의료기관,True,True,False,False,False,False,2,2,0
41500,경기도의료원 이천병원,경기도 이천시 경충대로 2742,경기도의료원 이천병원,"경기도 이천시 경충대로 2742, (관고동)",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQzNjEwMDIjNDEjJDEjJDgjJDgz,종합병원,2026-06,HIRA static facility snapshot; not real-time availability,exact_normalized_name,1.0,False,17,172,10,0,0,0,4,20,0,0,0,0,6,0,10,205,HPV 국가예방접종사업 참여기관 | 가정간호실시기관 | 간호간병통합서비스 제공기관 | 보훈위탁진료요양기관 | 성인 중환자실 | 외국인 근로자 등 의료지원 사업시행 의료기관 | 응급의료기관 | 일차의료 방문진료 수가 시범기관 | 입원형 호스피스전문기관 | 장애인 건강 주치의 시범기관(전체) | 장애인 치과 주치의 시범기관,True,True,False,False,False,False,1,1,0
41550,경기도의료원 안성병원,경기도 안성시 남파로 95,경기도의료원 안성병원,"경기도 안성시 남파로 95, 경기도의료원 안성병원 (당왕동)",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,종합병원,2026-06,HIRA static facility snapshot; not real-time availability,exact_normalized_name,1.0,False,20,158,15,0,0,0,5,15,0,0,0,0,8,0,15,201,HPV 국가예방접종사업 참여기관 | 가정간호실시기관 | 간호간병통합서비스 제공기관 | 보훈위탁진료요양기관 | 성인 중환자실 | 소아 야간·휴일진료기관 | 외국인 근로자 등 의료지원 사업시행 의료기관 | 응급의료기관 | 일차의료 방문진료 수가 시범기관 | 입원형 호스피스전문기관 | 장애인 건강 주치의 시범기관(전체) | 장애인 치과 주치의 시범기관,True,True,False,False,False,False,1,1,0
41550,안성성모병원,경기도 안성시 시장길 58,안성성모병원,"경기도 안성시 시장길 58, (서인동)",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,종합병원,2026-06,HIRA static facility snapshot; not real-time availability,exact_normalized_name,1.0,False,11,177,20,0,0,0,3,10,0,0,0,0,0,0,20,208,HPV 국가예방접종사업 참여기관 | 가정간호실시기관 | 가정용 인공호흡기 환자 재택의료 시범기관 | 간호간병통합서비스 제공기관 | 성인 중환자실 | 응급의료기관,True,True,False,False,False,False,2,1,0
41570,김포우리병원,경기도 김포시 감암로 11,의료법인우리의료재단김포우리병원,"경기도 김포시 감암로 11, 김포우리병원 (걸포동)",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQ0NjE0ODEjODEjJDEjJDYjJDgz,종합병원,2026-06,HIRA static facility snapshot; not real-time availability,fuzzy_name_address,1.0,False,24,452,37,0,0,1,8,25,0,0,0,0,11,0,37,524,HPV 국가예방접종사업 참여기관 | 간호간병통합서비스 제공기관 | 보훈위탁진료요양기관 | 성인 중환자실 | 수면다원검사 실시기관 | 외국인 근로자 등 의료지원 사업시행 의료기관 | 응급의료기관,True,True,False,False,False,False,4,3,1
41570,뉴고려병원,경기도 김포시 김포한강3로 283,의료법인인봉의료재단뉴고려병원,"경기도 김포시 김포한강3로 283, 뉴고려병원 (장기동)",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,종합병원,2026-06,HIRA static facility snapshot; not real-time availability,fuzzy_name_address,1.0,False,5,256,34,0,0,0,6,20,0,0,0,0,4,0,34,299,HPV 국가예방접종사업 참여기관 | 간호간병통합서비스 제공기관 | 결핵환자 재택의료 시범기관 | 성인 중환자실 | 외국인 근로자 등 의료지원 사업시행 의료기관 | 응급의료기관 | 측두하악관절자극요법 실시기관,True,True,False,False,False,False,2,2,0
41590,원광종합병원,경기도 화성시 화산북로 21,의료법인 원광의료재단 원광종합병원,"경기도 화성시 병점구 화산북로 21, (송산동)",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEwMDIjNjEjJDEjJDgjJDgz,종합병원,2026-06,HIRA static facility snapshot; not real-time availability,fuzzy_name_address,0.91,False,8,157,16,0,0,0,4,10,0,67,0,15,0,0,16,263,HPV 국가예방접종사업 참여기관 | 간호간병통합서비스 제공기관 | 결핵환자 재택의료 시범기관 | 성인 중환자실 | 응급의료기관,True,True,False,False,False,False,1,1,0
41590,한림대동탄성심병원,경기도 화성시 큰재봉길 7,한림대학교동탄성심병원,"경기도 화성시 동탄구 큰재봉길 7, (석우동)",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,종합병원,2026-06,HIRA static facility snapshot; not real-time availability,fuzzy_name_address,0.848571,False,21,640,74,0,13,8,19,44,0,0,0,0,13,0,87,761,1형 당뇨병 환자 재택의료 시범기관 | HPV 국가예방접종사업 참여기관 | 간호간병통합서비스 제공기관 | 결핵환자 재택의료 시범기관 | 경피적 대동맥판삽입 실시기관 | 복막투석 환자 재택관리 시범기관 | 비대면진료 시범사업 진료기관(의료기관) | 선천성 악안면 기형의 치과교정 및 악정형 치료 실시기관 | 성인 중환자실 | 수면다원검사 실시기관 | 신생아 중환자실 | 신속대응시스템 시범기관 | 심실 보조장치 치료술 실시기관(이식형) | 심장질환자 재택의료 시범기관 | 암환자 재택의료 시범기관 | 암환자(요루) 재택의료 시범기관 | 응급의료기관 | 인공와우 실시기관 | 재활환자 재택의료 시범기관 | 차세대염기서열분석 기반 유전자 패널검사 실시기관 | 측두하악관절자극요법 실시기관 | 치매관리주치의 시범기관,True,True,False,True,True,True,5,3,1
41590,화성중앙종합병원,경기도 화성시 향남읍 발안로 5,의료법인 은혜와감사의료재단 화성중앙종합병원,"경기도 화성시 만세구 향남읍 발안로 5, (향남읍)",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjE4MzIjNzEjJDEjJDgjJDgz,종합병원,2026-06,HIRA static facility snapshot; not real-time availability,fuzzy_name_address,0.915625,False,3,128,8,0,0,0,3,10,0,0,0,0,0,0,8,139,HPV 국가예방접종사업 참여기관 | 간호간병통합서비스 제공기관 | 보훈위탁진료요양기관 | 성인 중환자실 | 응급의료기관,True,True,False,False,False,False,1,1,0
41610,참조은병원,경기도 광주시 광주대로 45,참조은병원,"경기도 광주시 광주대로 45, (경안동)",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE0ODEjNDEjJDEjJDgjJDgz,종합병원,2026-06,HIRA static facility snapshot; not real-time availability,exact_normalized_name,1.0,False,8,296,25,0,0,0,7,20,0,0,0,0,2,0,25,331,HPV 국가예방접종사업 참여기관 | 간호간병통합서비스 제공기관 | 성인 중환자실 | 응급의료기관,True,True,False,False,False,False,3,3,0
41650,경기도의료원 포천병원,경기도 포천시 포천로 1648,경기도의료원포천병원,"경기도 포천시 포천로 1648, (신읍동)",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjEwMDIjNzEjJDEjJDgjJDgz,종합병원,2026-06,HIRA static facility snapshot; not real-time availability,exact_normalized_name,1.0,False,5,132,10,0,0,3,4,20,0,0,0,0,3,0,10,150,HPV 국가예방접종사업 참여기관 | 가정간호실시기관 | 간호간병통합서비스 제공기관 | 보훈위탁진료요양기관 | 성인 중환자실 | 외국인 근로자 등 의료지원 사업시행 의료기관 | 응급의료기관 | 일차의료 방문진료 수가 시범기관 | 장애인 치과 주치의 시범기관,True,True,False,False,False,False,1,1,0
41650,일심의료재단 우리병원,경기도 포천시 소흘읍 호국로 661,의료법인 일심의료재단 포천우리병원,"경기도 포천시 소흘읍 호국로 661, 661",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjEwMDIjNjEjJDEjJDAjJDgz,종합병원,2026-06,HIRA static facility snapshot; not real-time availability,fuzzy_name_address,0.873077,False,9,187,20,0,0,0,5,22,0,0,0,0,12,0,20,228,HPV 국가예방접종사업 참여기관 | 간호간병통합서비스 제공기관 | 결핵환자 재택의료 시범기관 | 성인 중환자실 | 소아 야간·휴일진료기관 | 수면다원검사 실시기관 | 응급의료기관 | 측두하악관절자극요법 실시기관,True,True,False,False,False,False,2,2,0
41670,세종여주병원,경기도 여주시 청심로 47,세종여주병원,"경기도 여주시 청심로 39, 세종여주병원 (하동)",JDU4MTI3MSM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz,종합병원,2026-06,HIRA static facility snapshot; not real-time availability,exact_normalized_name,1.0,False,5,175,0,0,0,0,3,18,0,0,0,0,0,0,0,180,HPV 국가예방접종사업 참여기관 | 간호간병통합서비스 제공기관 | 보훈위탁진료요양기관 | 응급의료기관,True,False,False,False,False,False,1,1,0
41800,연천군보건의료원,경기도 연천군 전곡읍 은대성로 95,연천군보건의료원,"경기도 연천군 전곡읍 은대성로 95, (전곡읍)",JDQ4MTYyMiM1MSMkMSMkMCMkOTIkNDgxNzAyIzExIyQxIyQzIyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz,보건의료원,2026-06,HIRA static facility snapshot; not real-time availability,exact_normalized_name,1.0,False,8,39,0,0,0,0,2,10,0,0,0,0,5,0,0,52,보훈위탁진료요양기관 | 아동 일차의료 심층상담 시범기관 | 응급의료기관,True,False,False,False,False,False,1,0,0
41830,양평병원,경기도 양평군 양평읍 중앙로 129,양평병원,"경기도 양평군 양평읍 중앙로 129, (양평읍)",JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ4MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,병원,2026-06,HIRA static facility snapshot; not real-time availability,exact_normalized_name,1.0,False,3,107,0,0,0,0,2,11,0,0,0,0,0,0,0,110,보훈위탁진료요양기관 | 응급의료기관,True,False,False,False,False,False,1,1,0
