municipality_code,origin_id,destination_id,duration_minutes,duration_seconds,distance_meters,routing_provider,routing_profile,collected_at,pair_set,reused_from
52110,52110::standby::GRID-1KM-52110-002-001,52110::demand::5211364200,22.85,1371,10279,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:41.109856+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-001,52110::demand::5211364300,29.05,1743,12383,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:41.378750+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-001,52110::demand::5211365000,15.833333333333334,950,11367,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:41.621168+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-001,52110::demand::5211366500,16.266666666666666,976,8759,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:41.868283+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-001,52110::demand::5211367000,10.466666666666667,628,4544,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:42.078887+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::ambulance_base::001,15.516666666666667,931,5083,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:42.286430+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::ambulance_base::002,14.333333333333334,860,5717,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:42.499313+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::ambulance_base::003,22.85,1371,9585,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:42.800188+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::ambulance_base::004,20.616666666666667,1237,9006,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:43.073096+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::ambulance_base::005,19.35,1161,8080,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:43.303759+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::ambulance_base::006,28.9,1734,10225,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:43.567227+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::ambulance_base::007,32.266666666666666,1936,12264,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:43.874570+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::ambulance_base::008,12.633333333333333,758,6472,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:44.072507+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::ambulance_base::009,25.65,1539,20978,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:44.383378+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::ambulance_base::010,17.25,1035,8466,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:44.609646+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211151000,25.65,1539,8929,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:44.852518+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211153000,24.566666666666666,1474,8325,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:45.091974+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211160500,32.0,1920,10201,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:45.388608+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211163500,19.683333333333334,1181,6797,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:45.619838+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211165000,24.466666666666665,1468,8516,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:45.884291+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211166000,20.383333333333333,1223,8797,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:46.174915+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211167100,19.416666666666668,1165,6779,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:46.395659+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211167200,17.566666666666666,1054,6488,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:46.633935+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211168000,18.716666666666665,1123,8138,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:46.880114+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211169100,17.733333333333334,1064,7649,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:47.131023+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211169200,16.783333333333335,1007,7125,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:47.384921+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211170100,18.716666666666665,1123,6423,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:47.620787+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211170200,15.283333333333333,917,6356,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:47.848719+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211170300,14.55,873,5100,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:48.051465+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211171100,18.366666666666667,1102,6294,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:48.270713+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211171200,15.55,933,5334,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:48.494185+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211171300,13.1,786,4523,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:48.705552+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211171400,10.016666666666667,601,3538,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:48.917877+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211173000,14.65,879,5924,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:49.138200+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211352500,21.083333333333332,1265,9136,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:49.390321+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211354000,30.35,1821,11648,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:49.667018+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211355000,28.033333333333335,1682,11238,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:49.980934+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211356000,33.766666666666666,2026,10909,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:50.323776+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211357000,22.3,1338,10620,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:50.618764+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211357500,27.483333333333334,1649,9776,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:50.894569+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211360000,18.666666666666668,1120,9075,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:51.158537+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211361100,34.733333333333334,2084,12589,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:51.489583+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211361200,34.81666666666667,2089,11906,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:51.828539+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211362000,33.9,2034,15133,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:52.156313+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211364100,22.9,1374,10572,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:52.411610+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211364200,25.8,1548,11456,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:52.685779+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211364300,32.1,1926,13560,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:53.004097+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211365000,18.533333333333335,1112,12544,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:53.252889+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211366500,19.083333333333332,1145,9936,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:53.499360+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-002,52110::demand::5211367000,13.216666666666667,793,5721,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:53.708415+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::ambulance_base::001,11.333333333333334,680,3007,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:53.917101+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::ambulance_base::002,5.833333333333333,350,2307,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:54.104412+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::ambulance_base::003,18.5,1110,7509,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:54.339953+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::ambulance_base::004,15.1,906,5723,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:54.569694+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::ambulance_base::005,15.083333333333334,905,6004,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:54.805945+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::ambulance_base::006,20.383333333333333,1223,7725,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:55.080388+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::ambulance_base::007,25.55,1533,8981,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:55.346698+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::ambulance_base::008,13.516666666666667,811,6543,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:55.584348+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::ambulance_base::009,24.833333333333332,1490,10253,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:55.912992+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::ambulance_base::010,18.283333333333335,1097,8512,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:56.159676+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211151000,18.966666666666665,1138,7031,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:56.415932+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211153000,19.266666666666666,1156,6225,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:56.677395+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211160500,23.55,1413,8632,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:56.945766+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211163500,14.5,870,4697,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:57.161141+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211165000,19.2,1152,6416,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:57.426733+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211166000,16.083333333333332,965,6721,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:57.664483+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211167100,12.433333333333334,746,4337,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:57.888740+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211167200,10.333333333333334,620,3988,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:58.099564+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211168000,13.166666666666666,790,4855,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:58.322344+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211169100,13.45,807,5573,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:58.550078+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211169200,12.516666666666667,751,5049,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:58.785238+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211170100,13.633333333333333,818,4323,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:59.009645+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211170200,11.0,660,4280,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:59.205969+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211170300,10.366666666666667,622,3024,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:59.404350+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211171100,13.216666666666667,793,4194,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:59.610511+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211171200,10.416666666666666,625,3234,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:37:59.817671+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211171300,7.983333333333333,479,2423,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:00.016357+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211171400,3.2666666666666666,196,1010,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:00.220530+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211173000,6.216666666666667,373,2514,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:00.406707+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211352500,15.6,936,5853,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:00.629364+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211354000,23.816666666666666,1429,8365,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:00.898930+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211355000,21.85,1311,7955,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:01.168005+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211356000,25.533333333333335,1532,9340,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:01.445258+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211357000,15.383333333333333,923,6548,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:01.701053+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211357500,19.316666666666666,1159,7276,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:01.946095+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211360000,15.333333333333334,920,6815,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:02.187967+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211361100,26.233333333333334,1574,10089,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:02.518983+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211361200,26.55,1593,9254,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:02.847871+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211362000,28.05,1683,11483,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:03.135139+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211364100,17.366666666666667,1042,7289,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:03.379900+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211364200,19.533333333333335,1172,8129,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:03.645834+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211364300,25.566666666666666,1534,9910,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:03.936297+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211365000,22.066666666666666,1324,10562,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:04.286316+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211366500,20.0,1200,10007,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:04.542029+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-003,52110::demand::5211367000,16.2,972,7019,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:04.793472+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::ambulance_base::001,6.666666666666667,400,1750,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:04.991032+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::ambulance_base::002,5.333333333333333,320,1907,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:05.204166+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::ambulance_base::003,14.016666666666667,841,4398,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:05.450406+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::ambulance_base::004,9.966666666666667,598,3610,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:05.671324+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::ambulance_base::005,13.35,801,4111,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:05.918694+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::ambulance_base::006,15.233333333333333,914,5460,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:06.162371+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::ambulance_base::007,20.15,1209,6868,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:06.427522+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::ambulance_base::008,13.033333333333333,782,6038,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:06.686454+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::ambulance_base::009,21.866666666666667,1312,9078,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:06.972740+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::ambulance_base::010,17.783333333333335,1067,8007,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:07.258854+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211151000,12.916666666666666,775,4376,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:07.506637+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211153000,13.483333333333333,809,4171,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:07.722607+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211160500,18.333333333333332,1100,6519,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:07.994022+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211163500,8.833333333333334,530,2643,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:08.219687+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211165000,13.466666666666667,808,4362,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:08.451248+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211166000,13.55,813,4582,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:08.685003+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211167100,6.733333333333333,404,2014,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:08.875435+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211167200,4.9,294,1723,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:09.063771+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211168000,8.5,510,2773,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:09.267706+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211169100,11.533333333333333,692,3636,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:09.501113+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211169200,10.583333333333334,635,3112,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:09.715073+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211170100,7.983333333333333,479,2269,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:09.917003+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211170200,8.833333333333334,530,2470,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:10.133015+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211170300,7.866666666666666,472,2170,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:10.329683+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211171100,7.516666666666667,451,2140,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:10.537015+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211171200,4.633333333333334,278,1180,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:10.735579+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211171300,2.1333333333333333,128,587,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:10.938172+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211171400,6.366666666666666,382,2091,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:11.140076+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211173000,6.666666666666667,400,2410,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:11.339940+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211352500,10.433333333333334,626,3740,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:11.544817+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211354000,18.516666666666666,1111,6252,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:11.810154+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211355000,16.6,996,5842,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:12.083510+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211356000,20.266666666666666,1216,7227,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:12.313958+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211357000,12.533333333333333,752,5373,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:12.554318+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211357500,14.266666666666667,856,5011,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:12.780913+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211360000,14.316666666666666,859,6236,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:13.043449+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211361100,20.8,1248,7824,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:13.377006+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211361200,20.95,1257,7141,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:13.639922+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211362000,23.533333333333335,1412,9177,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:13.928293+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211364100,14.433333333333334,866,6114,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:14.173002+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211364200,18.466666666666665,1108,7624,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:14.475452+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211364300,22.483333333333334,1349,8735,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:14.744497+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211365000,21.55,1293,10057,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:15.051782+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211366500,19.483333333333334,1169,9502,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:15.360450+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-005,52110::demand::5211367000,18.866666666666667,1132,8187,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:15.629397+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-006,52110::ambulance_base::001,7.766666666666667,466,2031,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:15.828033+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-006,52110::ambulance_base::002,6.95,417,2700,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:16.068029+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-006,52110::ambulance_base::003,11.433333333333334,686,3525,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:16.311023+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-006,52110::ambulance_base::004,7.05,423,2761,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:16.521870+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-006,52110::ambulance_base::005,10.883333333333333,653,3261,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:16.740282+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-006,52110::ambulance_base::006,12.333333333333334,740,4611,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:17.219366+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-006,52110::ambulance_base::007,17.183333333333334,1031,6019,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:17.511579+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-006,52110::ambulance_base::008,15.516666666666667,931,7076,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:17.766558+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-006,52110::ambulance_base::009,22.633333333333333,1358,9153,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:18.077653+00:00,standby,
52110,52110::standby::GRID-1KM-52110-002-006,52110::ambulance_base::010,20.383333333333333,1223,9045,Kakao Mobility Directions API,RECOMMEND,2026-09-11T01:38:18.348272+00:00,standby,
