candidate_id,candidate_name,municipality_code,road_address,latitude,longitude,candidate_source,land_feasibility_status,coordinate_source,matched_address,kakao_place_id,geocoding_status,routing_status
MOHW-20251231-41590-011,서신보건지소,41590,"경기도 화성시 서신면 궁평항로 1702, 가동 (서신면 행정복지센터) 서신보건지소",37.1665886859187,126.70877108622,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 화성시 만세구 서신면 궁평항로 1702,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41590-012,신천보건진료소,41590,경기도 화성시 송산면 신천길 85 (신천리 보건소) 신천보건진료소,37.2487705940201,126.717498721313,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 화성시 만세구 송산면 신천길 85,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41590-013,양감보건지소,41590,"경기도 화성시 양감면 초록로 7, 면사무소 (양감면 행정복지센터) 양감보건지소",37.0817074385543,126.945437363246,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 화성시 만세구 양감면 초록로 7,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41590-014,우정보건지소,41590,경기도 화성시 우정읍 쌍봉로 109-14 (우정읍 행정복지센터) 우정보거닞소,37.0897836831861,126.815384166462,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 화성시 만세구 우정읍 쌍봉로 109-14,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41590-015,유포보건진료소,41590,경기도 화성시 비봉면 남이로 241-3 (유포보건진료소) 유포보건진료소,37.2481050869588,126.840985838217,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 화성시 효행구 비봉면 남이로 241-3,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41590-016,자안보건진료소,41590,경기도 화성시 비봉면 푸른들판로1125번길 45 자안보건진료소,37.2015497368799,126.87338903728,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 화성시 효행구 비봉면 푸른들판로1125번길 45,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41590-017,장안보건지소,41590,경기도 화성시 장안면 포승장안로 1219 (장안보건지소) 장안보건지소,37.0675277284338,126.847328981947,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 화성시 만세구 장안면 포승장안로 1219,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41590-018,정남보건지소,41590,경기도 화성시 효행구 정남면 서봉로 998 (정남면 행정복지센터) 정남보건지소,37.1603735753645,126.97106942952,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 화성시 효행구 정남면 서봉로 998,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41590-019,정림보건진료소,41590,경기도 화성시 효행구 정남면 정남동로 355 (정림보건소) 정림보건진료소,37.1511372713018,127.006873965528,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 화성시 효행구 정남면 정남동로 355,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41590-020,제부보건진료소,41590,경기도 화성시 서신면 해안길 156-2 (제부리보건진료소) 제부보건진료소,37.1636184925491,126.622212975324,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 화성시 만세구 서신면 해안길 156-2,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41590-021,팔탄보건지소,41590,경기도 화성시 팔탄면 구장길 14 (팔탄면 행정복지센터) 팔탄보건지소,37.1622475806352,126.904912846115,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 화성시 만세구 팔탄면 구장길 14,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41590-022,화성시동부보건소,41590,"경기도 화성시 병점구 떡전골로 72-3 (병점동) 2,3층(리치프라자)",37.2052607954779,127.0348860652,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 화성시 병점구 떡전골로 72-3,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41590-023,화성시동탄보건소,41590,"경기도 화성시 노작로 226-9 (석우동, 동탄보건지소) 동탄보건소",37.2069847816183,127.078539304369,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 화성시 동탄구 노작로 226-9,,verified_municipality_match,pending_kakao_api
MOHW-20251231-41590-024,화성시서부보건소,41590,경기도 화성시 향남읍 3.1만세로 1055 (화성시보건소) 화성시서부보건소,37.1292725444429,126.904539536191,https://www.data.go.kr/data/3072692/fileData.do,requires_planning_review_existing_public_health_facility,kakao_local_address_search,경기 화성시 만세구 향남읍 3.1만세로 1055,,verified_municipality_match,pending_kakao_api
